2022.07.21,23:50,1.02249,1.02271,1.02245,1.02264,193
2022.07.21,23:55,1.02264,1.02327,1.02261,1.02267,225
2022.07.22,00:00,1.02266,1.02266,1.02258,1.02258,8
2022.07.22,00:05,1.02266,1.02280,1.02258,1.02258,10
2022.07.22,00:10,1.02258,1.02274,1.02258,1.02259,39
2022.07.22,00:15,1.02259,1.02259,1.02259,1.02259,17
2022.07.22,00:20,1.02259,1.02262,1.02247,1.02261,55
2022.07.22,00:25,1.02262,1.02262,1.02256,1.02256,34
2022.07.22,00:30,1.02256,1.02263,1.02252,1.02262,38
2022.07.22,00:35,1.02262,1.02269,1.02261,1.02269,37
2022.07.22,00:40,1.02268,1.02277,1.02262,1.02277,60
2022.07.22,00:45,1.02276,1.02277,1.02265,1.02265,16
2022.07.22,00:50,1.02269,1.02273,1.02266,1.02272,22
2022.07.22,00:55,1.02259,1.02262,1.02259,1.02262,2
2022.07.22,01:00,1.02263,1.02277,1.02247,1.02251,161
2022.07.22,01:05,1.02251,1.02256,1.02245,1.02247,85
2022.07.22,01:10,1.02247,1.02249,1.02225,1.02233,189
2022.07.22,01:15,1.02235,1.02246,1.02223,1.02244,276
2022.07.22,01:20,1.02245,1.02245,1.02217,1.02223,443
2022.07.22,01:25,1.02223,1.02236,1.02216,1.02233,179
2022.07.22,01:30,1.02233,1.02235,1.02228,1.02234,138
2022.07.22,01:35,1.02234,1.02235,1.02222,1.02233,128
2022.07.22,01:40,1.02234,1.02235,1.02230,1.02232,67
2022.07.22,01:45,1.02231,1.02254,1.02228,1.02251,87
2022.07.22,01:50,1.02249,1.02258,1.02243,1.02244,100
2022.07.22,01:55,1.02244,1.02245,1.02228,1.02230,102
2022.07.22,02:00,1.02230,1.02258,1.02230,1.02239,160
2022.07.22,02:05,1.02239,1.02262,1.02225,1.02256,243
2022.07.22,02:10,1.02255,1.02263,1.02239,1.02241,351
2022.07.22,02:15,1.02242,1.02269,1.02242,1.02262,307
2022.07.22,02:20,1.02265,1.02269,1.02245,1.02265,261
2022.07.22,02:25,1.02265,1.02270,1.02256,1.02262,196
2022.07.22,02:30,1.02263,1.02300,1.02254,1.02299,394
2022.07.22,02:35,1.02297,1.02300,1.02281,1.02282,194
